OBJECTID,FID_EJSCREEN_V4_AZ_2017,ID,FID_AZUTM_canopy_analysis_cities_20170914,NAME,County,AnalysisIm,AnalysisAr,TreeCityUSA,CityID,CanopyCover,CanopyCoverSE,CanopyCoverArea,CityAnalysisArea,CityPop2015,PopClass,PopClassLabel,PopDensityIndex,CanopyCoverIndex,TrafficProximityIndex,SustainabilityIndex,AirQualityIndex,HeatImpervIndex,MasterScore,MasterIndex,LowIncomeIndex,GIS_acres,Shape__Area,Shape__Length
71,121,040030015012,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.0795294,0.919064752489543,0,0,0.238132028278068,0.236602218720611,0.309173352761834,0.453980854958701,0.690885072655,118.767916432177,480636.705078125,3709.24908515253
72,122,040030015013,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.06853726,0.919064752489543,0,0,0.238132028278068,0.293045964313986,0.263667622376336,0.334132107719488,0.326893353941,232.503447852047,940908.071899414,4100.01817280621
73,123,040030015021,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.1363649,0.919064752489543,0.000341885612214226,0,0.244000977785255,0.418517126049788,0.313866169880801,0.466340358870986,0.478773584906,154.788895767653,626408.436767578,3584.21254252192
74,124,040030015022,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.09666463,0.919064752489543,0.000267132315799976,0,0.244000977785255,0.369442955283283,0.324263865017214,0.493724838269901,0.64040660737,200.779834417291,812527.162719727,3746.46186931993
75,125,040030015023,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.04567042,0.919064752489543,0.000348882242094742,0,0.244000977785255,0.340858491553575,0.299884186506798,0.429515915507524,0.549245785271,313.867394170657,1270176.2800293,5461.13944664426
76,126,040030016011,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.1462693,0.919064752489543,0.000304299754834056,0,0.249049319765285,0.393804512402361,0.329264763876313,0.506895739126908,0.596361185984,124.943090550587,505626.748413086,3228.3608341931
77,127,040030016012,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.1238548,0.919064752489543,0.000315689141242173,0,0.249049319765285,0.459461218358838,0.309759119371608,0.455523592406519,0.416568047337,168.037144724053,680022.197753906,4668.21347587504
78,128,040030016013,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.05394968,0.919064752489543,0.000425450043941164,0,0.249049319765285,0.351560571738098,0.250081810468889,0.298351063803887,0.176522899066,513.371856740801,2077542.19641113,8716.08105318617
79,129,040030016021,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.01269401,0.919064752489543,0.00268196501863821,0,0.251770692602348,0.189923727863633,0.210320315320039,0.193630947423415,0.0961070559611,797.451595700578,3227172.11206055,7859.56090959759
80,130,040030016022,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.0650838,0.919064752489543,0.00050013583150976,0,0.251770692602348,0.667766458342682,0.389640973126636,0.665908966261258,0.823300970874,116.557248981095,471690.451416016,3663.18951737413
81,131,040030016023,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.2654772,0.919064752489543,0.000361487001897384,0,0.251770692602348,0.593862517203917,0.399442796212569,0.691724093445413,0.765562913907,38.6410783096075,156374.895629883,1585.22801259658
82,132,040030016024,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.06313797,0.919064752489543,0.000553218257683376,0,0.251770692602348,0.495901453619366,0.271228036571673,0.35404402127949,0.168168168168,133.022536235839,538323.105224609,3476.55768374482
83,133,040030017011,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.02600828,0.919064752489543,0.0161586799516606,0,0.251604843283344,0.12858385723934,0.29458715232391,0.415565081062623,0.720689655172,137.29042483926,555594.637329102,3598.92232651105
84,134,040030017012,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.09469461,0.919064752489543,0.000596765337970817,0,0.251604843283344,0.395276728452701,0.31354251457428,0.465487945720042,0.533559898046,153.06738226891,619441.718994141,3419.88311648502
85,135,040030017013,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.0982969,0.919064752489543,0.000791632824520784,0,0.251604843283344,0.343082694140493,0.250719239107384,0.300029863883148,0.14219384794,215.828854898483,873428.387329102,4518.31248633971
86,136,040030017014,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.05228471,0.919064752489543,0.00567322957387689,0,0.251604843283344,0.411894210410911,0.309858825440314,0.455786188948214,0.52849002849,165.346062618232,669131.775268555,3363.87293354352
87,137,040030017021,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.00200784,0.919064752489543,0.00557390892318064,0,0.255801258656316,0.127039317656533,0.261530499036237,0.328503551648931,0.521226415094,1103.75545585976,4466739.85534668,13431.6430990977
88,138,040030017022,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.07345851,0.919064752489543,0.0126370377005443,0,0.255801258656316,0.403782710517075,0.306711587017933,0.44749728601247,0.482236842105,251.545426435462,1017968.22436523,4946.76421891481
89,139,040030017031,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.008075819,0.919064752489543,0.00186739598084272,0,0.248522454928539,0.445561023944523,0.278443052676461,0.373046257572462,0.326009922041,103.186246664107,417579.924438477,6586.78732798771
90,140,040030017032,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.07557041,0.919064752489543,0.000399270393957534,0,0.248522454928539,0.401318723210949,0.253103355846306,0.306308928124316,0.126847877921,337.23365873137,1364736.19775391,5629.00266332138
91,141,040030018001,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.03299908,0.919064752489543,0.000596685462907006,0,0.240997856994298,0.249051596727222,0.254926017606779,0.311109284624102,0.341772151899,418.345629738676,1692984.69824219,6010.00230191142
92,142,040030018002,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.02705563,0.919064752489543,4.87513288497475E-05,0,0.240997856994298,0.22485541288509,0.201717486574401,0.170973619672738,0,842.972540379699,3411388.8392334,8902.84955203807
93,143,040030018003,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.0478537,0.919064752489543,2.72236602268553E-05,0,0.240997856994298,0.239704543782174,0.217688119799252,0.213035583482582,0.0761687571266,1128.42846027701,4566587.96142578,11533.7076022135
94,144,040030018004,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.04827554,0.919064752489543,0,0,0.240997856994298,0.298969841627253,0.227967075337352,0.240107337605254,0.0884615384615,397.859701074623,1610081.08679199,5612.31088508559
95,145,040030019001,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.05890321,0.919064752489543,0,0,0.205821351224429,0.326561235888854,0.243141675458518,0.2800727836924,0.191641182467,410.191572020346,1659986.3984375,5855.72742386831
96,146,040030019002,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.009032195,0.919064752489543,0,0,0.205821351224429,0.0517957297346634,0.191948054193516,0.145243800105653,0.157922350472,636.907975496591,2577475.1307373,11282.7931565121
97,147,040030019003,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.01280425,0.919064752489543,0,0,0.205821351224429,0.0498530419833828,0.171579559024146,0.0915991578041885,0.0135135135135,943.975280000751,3820132.42370605,9757.47060719208
98,148,040030019004,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.03935002,0.919064752489543,0,0,0.205821351224429,0.259991636723734,0.219206424964992,0.21703435397806,0.110217216412,388.607513710824,1572638.81176758,5594.53806227368
99,149,040030020011,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.006444389,0.919064752489543,0,0,0.208556247195031,0.0276356769758712,0.250366431075617,0.299100671004251,0.590863952334,662.617509885949,2681517.92614746,11581.3340258114
100,150,040030020012,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.02056178,0.919064752489543,0,0,0.208556247195031,0.0800738483448004,0.273265787886847,0.359410860581699,0.684603886398,915.595097343761,3705281.9005127,13749.9902719481
101,151,040030020013,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.009691674,0.919064752489543,2.46431602345551E-05,0,0.208556247195031,0.0118840879024577,0.193013294680507,0.148049331118845,0.201871657754,849.980298874651,3439748.23022461,14331.3904436485
102,152,040030020021,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.004005307,0.919064752489543,0,0,0.213717270138304,,,,0.282916948008,0.00101149296544077,4.09326171875,32.8527397940946
103,156,040030021002,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.0016217,0.919064752489543,8.70960425553086E-05,0,0.154193940045553,0.0572541671069815,0.182963105751433,0.121580081148278,0.148520084567,485.652569732344,1965366.22119141,12672.0956256977
104,157,040030021003,40,Sierra Vista,Cochise,Google Imagery - Spring 2015,Census Urbanized Area 2010,0,41,0.0324999988079071,0.0089,0.984050018854202,30.2784632291982,44183,D,"10,001 to 50,000",0.0001441512,0.919064752489543,0.000330878660832473,0,0.154193940045553,0.0561179847429663,0.216486590338198,0.209871107284565,0.385554425229,24.7220468341589,100046.573608398,4749.92378107499
105,158,040050001001,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.06585693,0.370503588546094,0,1,0.459139263730434,0.24318789741072,0.321252330124571,0.18051579342444,0.110078627591,223.911335554963,906137.026123047,4159.9556907855
106,159,040050001002,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.05479709,0.370503588546094,0.00103194835029957,1,0.459139263730434,0.287700886055107,0.341806754097032,0.238592098510775,0.219474497682,204.095248995184,825944.169921875,4231.60090246492
107,160,040050001003,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.007849228,0.370503588546094,0.00034481390399449,1,0.459139263730434,0.220961212539358,0.307352304399548,0.141241419411528,0.0926680244399,222.754298343518,901454.663452148,8812.39949387463
108,161,040050002001,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.01381149,0.370503588546094,0.000521992156749412,1,0.457060101279379,0.0582332883431864,0.304137040979846,0.132156727009266,0.228828828829,2002.93710662544,8105598.89379883,13545.5320831751
109,162,040050002002,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.03349244,0.370503588546094,0.00121148009135331,1,0.457060101279379,0.263842268392224,0.359473941705458,0.288510548132093,0.390207715134,501.532464564328,2029629.87487793,7562.80578200387
110,163,040050003001,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.0197625,0.370503588546094,0.000427895713366605,1,0.460379518107698,0.17754423069446,0.316906669869699,0.168237176855003,0.189728958631,436.824961783527,1767767.90148926,8154.7052296998
111,164,040050003002,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.129681,0.370503588546094,0.000747734212494797,1,0.460379518107698,0.379827743357497,0.456155373206202,0.56168289874351,0.851948051948,296.380053214719,1199407.52185059,4535.48070529885
112,165,040050003003,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.2429445,0.370503588546094,0.00275751732812745,1,0.460379518107698,0.551508752230851,0.46774377939106,0.594425816470511,0.646112600536,95.1962889329357,385245.713623047,2589.4286267187
113,166,040050003004,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.04104913,0.370503588546094,0.00410087064898125,1,0.460379518107698,0.206053216256132,0.35422020194855,0.273666162642369,0.39745508982,400.805775952855,1622003.42834473,6006.90982999437
114,167,040050004001,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.08629508,0.370503588546094,0.00111011962883546,1,0.457587341962145,0.411414054474176,0.366710539047263,0.308957476519513,0.240063593005,179.525475587612,726513.823486328,4323.17872071607
115,168,040050004002,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.1729385,0.370503588546094,0.000823043008880642,1,0.457587341962145,0.550139898344994,0.403824691291429,0.413823116716524,0.2747804266,58.3208165056251,236015.970947266,2044.66347813747
116,169,040050004003,11,Flagstaff,Coconino,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,11,0.185000002384186,0.0194,6.43928218198647,34.8069302648664,70643,E,"50,001 to 100,000",0.1050876,0.370503588546094,0.00220552746511959,1,0.457587341962145,0.563890690745264,0.419677191616792,0.458614186829241,0.438465636654,221.132250935409,894890.469604492,4265.32186549363
